Sales ID,Created At,Quantity,Gross Sales,Discount ($),Tax,Net Sales,Product ID,Product Name,Category,Customer ID,Customer Name,Customer City,Customer State,Customer Source
8612,"2019-5-18, 00:34:54",4,98.43,0.00,9.84,88.58,162,Gorgeous Copper Knife,Gadget,"1,153",Carmela Schinner,Clarissa,MN,Affiliate
8613,"2019-12-10, 18:46:44",2,112.32,0.00,11.23,101.09,17,Enormous Wool Car,Doohickey,"1,154",Merritt Weber,Mount Pleasant,TX,Twitter
8614,"2018-4-25, 19:12:13",3,108.95,0.00,10.89,98.05,194,Heavy-Duty Rubber Bottle,Doohickey,"1,154",Merritt Weber,Mount Pleasant,TX,Twitter
8615,"2017-5-30, 03:38:34",4,165.63,0.00,16.56,149.07,169,Small Cotton Chair,Doohickey,"1,154",Merritt Weber,Mount Pleasant,TX,Twitter
8616,"2016-6-24, 03:33:23",5,482.72,0.00,48.27,434.45,157,Intelligent Granite Hat,Widget,"1,154",Merritt Weber,Mount Pleasant,TX,Twitter
8617,"2018-9-18, 12:38:09",5,268.99,0.00,26.9,242.09,125,Aerodynamic Granite Bench,Widget,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8618,"2017-11-24, 18:55:47",39,"1,640.46",0.00,164.05,"1,476.41",54,Intelligent Bronze Knife,Widget,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8619,"2017-5-30, 07:47:18",4,265.61,0.00,26.56,239.05,151,Lightweight Leather Bench,Gizmo,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8620,"2018-4-27, 17:04:33",2,184.83,0.00,18.48,166.34,146,Lightweight Wool Computer,Widget,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8621,"2018-5-26, 00:48:55",4,392.53,0.00,39.25,353.28,127,Practical Bronze Watch,Widget,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8622,"2017-8-31, 10:21:00",9,488.29,0.00,48.83,439.46,114,Practical Plastic Keyboard,Doohickey,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8623,"2020-4-5, 10:57:43",4,285.38,0.00,28.54,256.84,2,Small Marble Shoes,Doohickey,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8624,"2017-7-12, 02:21:35",5,429.84,0.00,42.98,386.85,178,Ergonomic Linen Toucan,Widget,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8625,"2018-6-30, 03:49:53",6,569.31,0.00,56.93,512.38,49,Incredible Silk Shoes,Gadget,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8626,"2016-12-13, 07:09:22",2,171.75,0.00,17.17,154.57,92,Small Granite Gloves,Gizmo,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8627,"2018-6-23, 16:35:43",6,214.5,0.00,21.45,193.05,106,Fantastic Steel Knife,Doohickey,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8628,"2019-4-7, 04:13:29",4,318.81,0.00,31.88,286.93,23,Fantastic Aluminum Bottle,Widget,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8629,"2019-11-30, 20:07:36",3,110.97,8.22,10.28,92.48,3,Synergistic Granite Chair,Doohickey,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8630,"2019-9-22, 07:37:01",5,316.05,0.00,31.6,284.44,189,Gorgeous Marble Computer,Widget,"1,155",Boris Gerhold,Bee Branch,AR,Affiliate
8631,"2017-8-22, 03:56:48",7,360.06,0.00,36.01,324.06,73,Aerodynamic Rubber Bench,Widget,"1,156",Caleb Dare,Folsom,LA,Google
8632,"2020-1-26, 01:01:53",1,59.67,0.00,5.97,53.7,83,Lightweight Bronze Table,Gadget,"1,158",Muhammad Waters,Garfield,MN,Google
8633,"2019-1-29, 16:10:27",1,105.02,0.00,10.5,94.52,129,Small Marble Knife,Gizmo,"1,158",Muhammad Waters,Garfield,MN,Google
8634,"2018-12-30, 07:24:59",2,140.68,0.00,14.07,126.61,2,Small Marble Shoes,Doohickey,"1,158",Muhammad Waters,Garfield,MN,Google
8635,"2019-6-10, 10:02:10",6,464.59,3.72,46.09,414.78,138,Incredible Plastic Watch,Doohickey,"1,158",Muhammad Waters,Garfield,MN,Google
8636,"2018-2-24, 18:21:07",1,43.15,3.72,3.94,35.49,19,Rustic Concrete Bottle,Doohickey,"1,158",Muhammad Waters,Garfield,MN,Google
8637,"2018-11-2, 20:56:31",30,"2,176.9",0.00,217.69,"1,959.21",104,Sleek Leather Toucan,Widget,"1,158",Muhammad Waters,Garfield,MN,Google
8638,"2019-9-14, 09:33:09",5,247.02,0.00,24.7,222.32,25,Durable Marble Watch,Widget,"1,158",Muhammad Waters,Garfield,MN,Google
8639,"2018-11-11, 00:12:20",3,137.84,0.00,13.78,124.06,140,Sleek Copper Watch,Gadget,"1,158",Muhammad Waters,Garfield,MN,Google
8640,"2018-11-1, 06:23:18",7,414.03,0.00,41.4,372.62,18,Lightweight Paper Bottle,Gadget,"1,158",Muhammad Waters,Garfield,MN,Google
8641,"2019-7-18, 04:27:31",6,245.62,0.00,24.56,221.06,169,Small Cotton Chair,Doohickey,"1,158",Muhammad Waters,Garfield,MN,Google
8642,"2018-4-26, 16:52:51",4,112.06,0.00,11.21,100.85,165,Aerodynamic Copper Knife,Gizmo,"1,158",Muhammad Waters,Garfield,MN,Google
8643,"2019-8-8, 17:59:36",8,694.2,0.00,69.42,624.78,48,Gorgeous Concrete Chair,Gizmo,"1,158",Muhammad Waters,Garfield,MN,Google
8644,"2019-11-6, 14:33:38",4,102.1,0.00,10.21,91.89,42,Awesome Rubber Wallet,Widget,"1,158",Muhammad Waters,Garfield,MN,Google
8645,"2017-6-1, 12:33:27",8,402.55,0.00,40.25,362.29,25,Durable Marble Watch,Widget,"1,158",Muhammad Waters,Garfield,MN,Google
8646,"2018-1-12, 19:26:24",2,145.1,0.00,14.51,130.59,170,Durable Leather Wallet,Widget,"1,158",Muhammad Waters,Garfield,MN,Google
8647,"2019-10-4, 01:06:06",8,354.41,0.00,35.44,318.97,41,Aerodynamic Paper Coat,Widget,"1,158",Muhammad Waters,Garfield,MN,Google
8648,"2017-10-8, 20:17:14",7,545.25,0.00,54.53,490.73,13,Synergistic Steel Chair,Gizmo,"1,158",Muhammad Waters,Garfield,MN,Google
8649,"2019-1-6, 01:48:00",2,171.81,0.00,17.18,154.63,146,Lightweight Wool Computer,Widget,"1,158",Muhammad Waters,Garfield,MN,Google
8650,"2019-8-11, 16:49:02",7,476.63,0.00,47.66,428.97,40,Small Copper Plate,Gizmo,"1,158",Muhammad Waters,Garfield,MN,Google
8651,"2018-4-2, 16:33:23",3,130.03,9.97,12.01,108.05,82,Heavy-Duty Steel Watch,Gadget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8652,"2018-7-10, 03:07:07",6,285.42,0.00,28.54,256.88,65,Ergonomic Silk Table,Widget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8653,"2019-2-21, 01:37:19",2,41.8,0.00,4.18,37.62,60,Rustic Paper Car,Doohickey,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8654,"2019-4-10, 17:26:09",4,372.18,0.00,37.22,334.97,127,Practical Bronze Watch,Widget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8655,"2018-4-5, 14:03:40",4,139.51,0.00,13.95,125.56,161,Heavy-Duty Rubber Gloves,Doohickey,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8656,"2019-12-7, 12:22:47",3,204.91,0.00,20.49,184.42,55,Mediocre Rubber Shoes,Gadget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8657,"2019-12-20, 09:59:02",2,149.63,0.00,14.96,134.66,195,Incredible Concrete Watch,Gadget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8658,"2019-7-29, 19:12:03",5,424.53,0.00,42.45,382.07,75,Intelligent Paper Hat,Gadget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8659,"2020-2-5, 01:04:19",2,92.46,0.00,9.25,83.21,89,Awesome Aluminum Keyboard,Widget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8660,"2018-9-16, 16:43:34",6,367.18,9.97,35.72,321.49,151,Lightweight Leather Bench,Gizmo,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8661,"2019-4-25, 01:43:32",4,297,0.00,29.7,267.3,104,Sleek Leather Toucan,Widget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8662,"2018-5-12, 09:30:50",6,292.45,0.00,29.24,263.2,197,Aerodynamic Concrete Lamp,Gizmo,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8663,"2019-9-8, 17:11:44",7,292.94,0.00,29.29,263.65,169,Small Cotton Chair,Doohickey,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8664,"2018-6-10, 08:34:28",8,399.11,0.00,39.91,359.2,73,Aerodynamic Rubber Bench,Widget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8665,"2018-9-26, 16:58:25",6,457.36,0.00,45.74,411.62,170,Durable Leather Wallet,Widget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8666,"2019-12-18, 07:51:06",2,76.11,0.00,7.61,68.5,117,Small Concrete Knife,Gizmo,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8667,"2019-8-5, 07:48:21",7,592.14,0.00,59.21,532.93,12,Sleek Paper Toucan,Gizmo,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8668,"2018-5-7, 13:58:57",4,150.58,0.00,15.06,135.52,117,Small Concrete Knife,Gizmo,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8669,"2017-11-13, 20:00:26",4,133.5,0.00,13.35,120.15,161,Heavy-Duty Rubber Gloves,Doohickey,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8670,"2019-5-16, 04:29:21",5,144.38,0.00,14.44,129.94,121,Ergonomic Wool Bag,Doohickey,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8671,"2017-9-2, 21:18:21",6,102.91,0.00,10.29,92.62,61,Mediocre Paper Car,Gizmo,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8672,"2020-2-17, 20:30:39",2,156.39,0.00,15.64,140.75,32,Ergonomic Silk Keyboard,Gadget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8673,"2016-12-16, 05:04:40",1,37.36,0.00,3.74,33.62,110,Enormous Marble Gloves,Widget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8674,"2019-11-22, 02:05:11",2,110.39,0.00,11.04,99.35,114,Practical Plastic Keyboard,Doohickey,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8675,"2019-11-24, 18:05:46",2,132.54,0.00,13.25,119.28,8,Enormous Steel Watch,Doohickey,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8676,"2019-9-8, 08:14:05",4,183.3,0.00,18.33,164.97,65,Ergonomic Silk Table,Widget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8677,"2018-12-23, 05:47:01",2,154.5,0.00,15.45,139.05,174,Rustic Iron Keyboard,Gadget,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8678,"2018-7-19, 12:26:27",3,144.71,6.24,13.85,124.62,142,Ergonomic Marble Computer,Doohickey,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8679,"2019-3-25, 01:21:20",1,64.48,0.00,6.45,58.03,86,Heavy-Duty Silk Chair,Doohickey,"1,160",Patience Heidenreich,Bristol,SD,Affiliate
8680,"2017-8-28, 22:10:38",7,333.41,0.00,33.34,300.07,100,Lightweight Steel Knife,Gizmo,"1,161",Cortney Zemlak,Valdosta,GA,Affiliate
8681,"2016-10-18, 12:46:55",6,151.06,1.74,14.93,134.38,56,Awesome Silk Car,Doohickey,"1,161",Cortney Zemlak,Valdosta,GA,Affiliate
8682,"2018-1-7, 16:05:12",2,162.66,0.00,16.27,146.39,87,Gorgeous Linen Bottle,Widget,"1,161",Cortney Zemlak,Valdosta,GA,Affiliate
8683,"2019-10-11, 02:33:33",6,424.61,0.00,42.46,382.15,31,Rustic Rubber Clock,Doohickey,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8684,"2018-8-24, 00:36:38",5,213.66,0.00,21.37,192.3,169,Small Cotton Chair,Doohickey,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8685,"2016-5-1, 01:56:13",2,106.39,0.00,10.64,95.75,34,Heavy-Duty Wooden Clock,Gadget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8686,"2019-4-17, 11:52:12",3,169.52,0.00,16.95,152.57,125,Aerodynamic Granite Bench,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8687,"2017-5-1, 20:42:50",3,241.31,0.00,24.13,217.18,45,Sleek Wool Wallet,Doohickey,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8688,"2017-4-3, 11:20:58",2,66.36,0.00,6.64,59.72,102,Lightweight Granite Hat,Gadget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8689,"2017-3-27, 08:47:07",1,95.6,0.00,9.56,86.04,62,Awesome Iron Hat,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8690,"2018-6-5, 13:48:40",3,176.12,0.00,17.61,158.51,84,Incredible Plastic Chair,Gizmo,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8691,"2019-4-6, 06:17:56",2,170.81,0.00,17.08,153.73,146,Lightweight Wool Computer,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8692,"2017-1-26, 09:20:11",1,82.36,6.24,7.61,68.5,168,Intelligent Paper Car,Gadget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8693,"2019-10-25, 17:16:29",3,123.38,0.00,12.34,111.04,118,Synergistic Rubber Shoes,Gadget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8694,"2019-2-5, 22:37:37",1,46.29,0.00,4.63,41.66,149,Incredible Aluminum Knife,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8695,"2018-4-7, 13:14:30",2,169.94,0.00,16.99,152.94,23,Fantastic Aluminum Bottle,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8696,"2017-3-17, 04:28:54",1,95.72,0.00,9.57,86.15,158,Aerodynamic Leather Toucan,Gizmo,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8697,"2019-2-14, 16:23:50",1,47.94,0.00,4.79,43.14,26,Ergonomic Aluminum Plate,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8698,"2017-1-23, 05:13:48",2,138.02,0.00,13.8,124.22,77,Mediocre Leather Computer,Gadget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8699,"2018-8-3, 11:27:40",7,613.92,0.00,61.39,552.53,92,Small Granite Gloves,Gizmo,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8700,"2019-8-21, 12:52:12",6,208.65,0.00,20.87,187.79,194,Heavy-Duty Rubber Bottle,Doohickey,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8701,"2019-5-21, 03:01:24",3,73.05,7.53,6.55,58.97,159,Aerodynamic Cotton Lamp,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8702,"2019-1-29, 22:33:35",2,191.8,0.00,19.18,172.62,148,Sleek Plastic Shoes,Gadget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8703,"2019-5-4, 00:53:27",4,94.6,0.00,9.46,85.14,163,Ergonomic Leather Pants,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8704,"2018-8-14, 19:11:56",5,208.65,0.00,20.86,187.78,144,Aerodynamic Bronze Hat,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8705,"2019-4-1, 13:53:00",3,117.76,0.00,11.78,105.98,80,Small Copper Clock,Widget,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8706,"2017-1-27, 02:37:16",2,93.12,0.00,9.31,83.81,28,Rustic Marble Bottle,Gizmo,"1,162",Sherwood Larson,Conway Springs,KS,Organic
8707,"2020-2-3, 10:21:01",2,53.07,0.00,5.31,47.76,165,Aerodynamic Copper Knife,Gizmo,"1,163",Otto Krajcik,Holmen,WI,Organic
8708,"2018-12-16, 18:01:02",2,43.38,0.00,4.34,39.04,156,Heavy-Duty Copper Gloves,Gadget,"1,163",Otto Krajcik,Holmen,WI,Organic
8709,"2018-6-27, 07:53:21",4,345.58,0.00,34.56,311.02,75,Intelligent Paper Hat,Gadget,"1,163",Otto Krajcik,Holmen,WI,Organic
8710,"2018-1-29, 14:40:26",2,179.12,0.00,17.91,161.21,173,Gorgeous Wooden Car,Gadget,"1,163",Otto Krajcik,Holmen,WI,Organic
8711,"2018-11-14, 11:38:25",3,160.23,0.00,16.02,144.2,114,Practical Plastic Keyboard,Doohickey,"1,163",Otto Krajcik,Holmen,WI,Organic
8712,"2018-5-21, 04:32:02",3,83.8,0.00,8.38,75.42,185,Sleek Marble Table,Gadget,"1,163",Otto Krajcik,Holmen,WI,Organic
8713,"2016-8-2, 06:21:45",5,271.7,0.00,27.17,244.53,125,Aerodynamic Granite Bench,Widget,"1,163",Otto Krajcik,Holmen,WI,Organic
8714,"2017-6-7, 09:54:24",6,421.94,0.00,42.19,379.74,122,Gorgeous Marble Plate,Gizmo,"1,163",Otto Krajcik,Holmen,WI,Organic
8715,"2017-12-5, 18:49:18",2,61.52,0.00,6.15,55.37,53,Mediocre Cotton Toucan,Doohickey,"1,163",Otto Krajcik,Holmen,WI,Organic
8716,"2019-12-27, 02:43:22",2,162.12,0.00,16.21,145.91,184,Practical Granite Plate,Widget,"1,163",Otto Krajcik,Holmen,WI,Organic
8717,"2019-7-15, 15:58:03",6,456.51,0.00,45.65,410.86,88,Lightweight Linen Bottle,Gizmo,"1,163",Otto Krajcik,Holmen,WI,Organic
8718,"2018-12-9, 06:55:29",2,103.76,0.00,10.38,93.39,69,Synergistic Leather Coat,Doohickey,"1,163",Otto Krajcik,Holmen,WI,Organic
8719,"2017-6-12, 13:37:48",6,519.4,0.00,51.94,467.46,141,Enormous Cotton Pants,Doohickey,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8720,"2017-7-27, 05:49:17",3,74.17,0.00,7.42,66.76,188,Synergistic Copper Computer,Doohickey,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8721,"2016-10-19, 02:31:05",4,205.5,3.03,20.25,182.22,43,Lightweight Marble Bag,Widget,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8722,"2017-4-12, 17:02:48",3,100.68,0.00,10.07,90.61,103,Rustic Silk Pants,Widget,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8723,"2018-9-13, 10:06:44",5,230.92,0.00,23.09,207.82,38,Lightweight Leather Gloves,Gadget,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8724,"2019-5-12, 04:21:48",3,235.16,0.00,23.52,211.64,116,Aerodynamic Concrete Bench,Gizmo,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8725,"2019-1-14, 11:04:37",1,79.98,0.00,8,71.98,168,Intelligent Paper Car,Gadget,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8726,"2018-11-14, 23:56:56",2,58.35,0.00,5.83,52.51,119,Gorgeous Linen Keyboard,Gadget,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8727,"2017-5-4, 13:36:22",3,114.06,0.00,11.41,102.65,183,Mediocre Aluminum Lamp,Gizmo,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8728,"2016-12-15, 12:10:28",2,117.68,0.00,11.77,105.91,125,Aerodynamic Granite Bench,Widget,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8729,"2018-3-8, 09:58:37",1,79.89,4.38,7.55,67.96,174,Rustic Iron Keyboard,Gadget,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8730,"2018-11-1, 08:39:08",2,152.41,0.00,15.24,137.16,13,Synergistic Steel Chair,Gizmo,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8731,"2018-10-16, 06:00:54",5,360.61,4.38,35.62,320.61,187,Fantastic Copper Hat,Gizmo,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8732,"2018-6-18, 07:02:48",7,193.62,0.00,19.36,174.26,121,Ergonomic Wool Bag,Doohickey,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8733,"2017-6-10, 16:09:11",9,571.85,0.00,57.19,514.67,86,Heavy-Duty Silk Chair,Doohickey,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8734,"2018-12-6, 03:16:09",3,171.33,4.38,16.7,150.26,83,Lightweight Bronze Table,Gadget,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8735,"2017-9-10, 00:22:15",7,318.74,0.00,31.87,286.87,65,Ergonomic Silk Table,Widget,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8736,"2017-12-9, 03:45:44",2,72.53,4.38,6.82,61.34,3,Synergistic Granite Chair,Doohickey,"1,164",Annetta Zulauf,Hayes Center,NE,Organic
8737,"2017-10-15, 12:43:57",5,254.66,0.00,25.47,229.19,73,Aerodynamic Rubber Bench,Widget,"1,165",Makayla Ondricka,Wahpeton,ND,Facebook
8738,"2020-4-15, 22:32:33",3,86.06,0.00,8.61,77.45,121,Ergonomic Wool Bag,Doohickey,"1,165",Makayla Ondricka,Wahpeton,ND,Facebook
8739,"2016-11-26, 17:30:06",4,192.7,0.00,19.27,173.43,133,Sleek Wool Watch,Doohickey,"1,165",Makayla Ondricka,Wahpeton,ND,Facebook
8740,"2018-12-11, 01:20:18",2,170.49,0.00,17.05,153.44,5,Enormous Marble Wallet,Gadget,"1,168",Ernestine Erdman,Willow,AK,Facebook
8741,"2018-10-9, 11:53:08",6,180.11,0.00,18.01,162.1,134,Practical Paper Bag,Doohickey,"1,168",Ernestine Erdman,Willow,AK,Facebook
8742,"2019-9-30, 20:03:31",5,282.57,0.00,28.26,254.31,58,Practical Steel Table,Gadget,"1,168",Ernestine Erdman,Willow,AK,Facebook
8743,"2019-6-8, 06:16:12",5,349.22,0.00,34.92,314.29,122,Gorgeous Marble Plate,Gizmo,"1,168",Ernestine Erdman,Willow,AK,Facebook
8744,"2018-2-27, 02:40:32",1,49.96,0.00,5,44.96,180,Lightweight Copper Wallet,Gadget,"1,168",Ernestine Erdman,Willow,AK,Facebook
8745,"2018-3-24, 09:57:21",1,59.05,0.00,5.9,53.14,84,Incredible Plastic Chair,Gizmo,"1,168",Ernestine Erdman,Willow,AK,Facebook
8746,"2018-6-13, 04:29:25",9,415.17,0.00,41.52,373.66,140,Sleek Copper Watch,Gadget,"1,168",Ernestine Erdman,Willow,AK,Facebook
8747,"2018-6-28, 04:50:43",9,858.08,0.00,85.81,772.27,157,Intelligent Granite Hat,Widget,"1,168",Ernestine Erdman,Willow,AK,Facebook
8748,"2019-9-6, 21:03:58",5,137.62,0.00,13.76,123.85,67,Aerodynamic Granite Bottle,Gizmo,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8749,"2019-5-26, 10:41:01",4,167.22,0.00,16.72,150.5,21,Lightweight Wool Bag,Gadget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8750,"2019-4-26, 03:55:05",2,142.95,0.00,14.29,128.65,170,Durable Leather Wallet,Widget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8751,"2018-12-16, 07:42:16",2,41.94,0.00,4.19,37.75,156,Heavy-Duty Copper Gloves,Gadget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8752,"2019-11-18, 14:51:13",2,115.89,0.00,11.59,104.3,154,Incredible Bronze Wallet,Widget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8753,"2017-7-8, 03:03:07",2,129.47,0.00,12.95,116.53,55,Mediocre Rubber Shoes,Gadget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8754,"2017-5-10, 22:51:34",3,310.66,0.00,31.07,279.59,72,Rustic Paper Bench,Widget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8755,"2019-7-29, 18:46:30",4,102.22,0.00,10.22,92,159,Aerodynamic Cotton Lamp,Widget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8756,"2018-1-31, 17:01:01",1,50.09,6.08,4.4,39.61,192,Durable Cotton Shirt,Widget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8757,"2017-9-4, 11:52:48",4,136.3,0.00,13.63,122.67,107,Lightweight Wool Plate,Gadget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8758,"2018-2-14, 02:08:40",2,46.36,0.00,4.64,41.73,22,Enormous Marble Shoes,Gizmo,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8759,"2017-12-24, 15:54:43",2,158.29,1.58,15.67,141.04,23,Fantastic Aluminum Bottle,Widget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8760,"2019-10-24, 06:43:26",4,163.52,0.00,16.35,147.17,118,Synergistic Rubber Shoes,Gadget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8761,"2018-11-17, 16:01:53",3,233.39,0.00,23.34,210.05,97,Durable Copper Clock,Doohickey,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8762,"2019-3-30, 01:14:35",1,57.96,0.00,5.8,52.16,71,Sleek Granite Pants,Gadget,"1,169",Jerrell Swaniawski,Genoa,CO,Affiliate
8763,"2019-5-4, 18:39:58",3,81.84,0.00,8.18,73.66,14,Awesome Concrete Shoes,Widget,"1,170",Gunnar Huels,Waverly,VA,Twitter
8764,"2018-11-22, 18:10:54",1,28.69,0.00,2.87,25.82,134,Practical Paper Bag,Doohickey,"1,170",Gunnar Huels,Waverly,VA,Twitter
8765,"2018-11-26, 09:17:15",2,86.76,0.00,8.68,78.08,76,Sleek Marble Clock,Widget,"1,170",Gunnar Huels,Waverly,VA,Twitter
8766,"2018-1-18, 21:46:10",2,136.27,0.00,13.63,122.64,55,Mediocre Rubber Shoes,Gadget,"1,170",Gunnar Huels,Waverly,VA,Twitter
8767,"2020-4-15, 19:30:50",1,48.43,0.00,4.84,43.59,16,Incredible Bronze Pants,Gadget,"1,170",Gunnar Huels,Waverly,VA,Twitter
8768,"2019-5-22, 07:56:43",3,272.4,0.00,27.24,245.16,11,Ergonomic Silk Coat,Gadget,"1,170",Gunnar Huels,Waverly,VA,Twitter
8769,"2019-11-24, 20:32:31",2,107.54,0.00,10.75,96.79,139,Lightweight Steel Watch,Doohickey,"1,171",Humberto Beer,Holderness,NH,Google
8770,"2019-12-8, 06:58:45",2,85.87,0.00,8.59,77.28,30,Ergonomic Paper Wallet,Gadget,"1,172",Camryn Wunsch,Garner,IA,Organic
8771,"2018-8-25, 08:54:44",5,213.42,0.00,21.34,192.08,82,Heavy-Duty Steel Watch,Gadget,"1,172",Camryn Wunsch,Garner,IA,Organic
8772,"2017-9-8, 18:01:50",2,153.55,0.00,15.36,138.2,32,Ergonomic Silk Keyboard,Gadget,"1,172",Camryn Wunsch,Garner,IA,Organic
8773,"2019-4-24, 02:58:31",2,83.17,0.00,8.32,74.85,176,Enormous Leather Wallet,Widget,"1,172",Camryn Wunsch,Garner,IA,Organic
8774,"2018-2-5, 20:26:59",1,55.08,0.00,5.51,49.57,44,Gorgeous Concrete Shoes,Widget,"1,172",Camryn Wunsch,Garner,IA,Organic
8775,"2017-9-7, 19:08:26",5,140.15,0.00,14.02,126.14,165,Aerodynamic Copper Knife,Gizmo,"1,172",Camryn Wunsch,Garner,IA,Organic
8776,"2018-9-15, 05:29:09",5,239.05,0.00,23.91,215.15,180,Lightweight Copper Wallet,Gadget,"1,172",Camryn Wunsch,Garner,IA,Organic
8777,"2018-2-3, 14:56:37",2,189.99,3.49,18.65,167.85,101,Durable Cotton Bench,Gadget,"1,172",Camryn Wunsch,Garner,IA,Organic
